SCD	speaker	tmin	tmax	text
3009-2 	B:	2186.194	2186.732	<S>
3009-1 	A:	2186.562	2187.199	my grandpa
3009-2 	B:	2186.732	2188.094	#Taufik-Batistah# (ppb)
3009-1 	A:	2187.199	2188.637	<S>
3009-2 	B:	2188.094	2190.044	<Z>
3009-1 	A:	2188.637	2190.725	I think he's still alive so
3009-2 	B:	2190.044	2191.119	K your turn babe
3009-1 	A:	2190.725	2191.45	<S>
3009-2 	B:	2191.119	2193.169	<S>
3009-1 	A:	2191.45	2193.025	alright (uh)
3009-1 	A:	2193.025	2193.982	<S>
3009-2 	B:	2193.169	2194.119	speed round speed round
3009-1 	A:	2193.982	2196.734628	which aspect of Singapore did you miss the
3009-2 	B:	2194.119	2204.093	<Z>
3009-1 	A:	2196.734628	2197.119	<S>
3009-1 	A:	2197.119	2199.762	you put even in Singapore next question (ppl)
3009-1 	A:	2199.762	2201.162	okay (um)
3009-1 	A:	2201.162	2205.375	what can you do to help the elderly poor !wow! this question though (ppl)
3009-2 	B:	2204.093	2205.901	!wah! shag
3009-1 	A:	2205.375	2209.333518	(ppb) is such like a I'm like the best person ever kind of question
3009-2 	B:	2205.901	2209.434	<Z>
3009-1 	A:	2209.333518	2211.65	<S>
3009-2 	B:	2209.434	2211.721	(uh) to to do help the elderly and the poor
3009-1 	A:	2211.65	2212.062	ya
3009-2 	B:	2211.721	2214.408	<S>
3009-1 	A:	2212.062	2213.287	<S>
3009-1 	A:	2213.287	2214.075	elderly poor
3009-1 	A:	2214.075	2215.312	<S>
3009-2 	B:	2214.408	2215.608	elderly poor
3009-1 	A:	2215.312	2215.75	ya
3009-2 	B:	2215.608	2216.133	<S>
3009-1 	A:	2215.75	2217.712	<S>
3009-2 	B:	2216.133	2217.758	wow what's the elderly poor [sia]
3009-1 	A:	2217.712	2221.987	like an elder that is really poor (ppl) I mean like isn't that obvious enough
3009-2 	B:	2217.758	2222.423	<Z>
3009-1 	A:	2221.987	2228.25	<S>
3009-2 	B:	2222.423	2223.718	still don't know what to do [sia]
3009-2 	B:	2223.718	2224.418	<S>
3009-2 	B:	2224.418	2227.086	how can they ask this kinda questions to kids man
3009-2 	B:	2227.086	2232.155	<Z>
3009-1 	A:	2228.25	2230.9	maybe is not even for kids maybe is for people like us
3009-1 	A:	2230.9	2232.375	ok answer
3009-2 	B:	2232.155	2233.193	elderly poor
3009-1 	A:	2232.375	2233.225	<S>
3009-2 	B:	2233.193	2233.693	<Z>
3009-1 	A:	2233.225	2234.013	ya
3009-2 	B:	2233.693	2234.593	(ppo) donate
3009-1 	A:	2234.013	2235.688	<S>
3009-2 	B:	2234.593	2235.268	<S>
3009-2 	B:	2235.268	2238.823	I don't know come up with a institution for them to stay for free
3009-1 	A:	2235.688	2237.225	that's all
3009-1 	A:	2237.225	2238.688	<S>
3009-1 	A:	2238.688	2240.188	ya isn't that like the
3009-2 	B:	2238.823	2239.723	<Z>
3009-2 	B:	2239.723	2242.722	[oh] you know like the sand uniperal the one they connect the head
3009-1 	A:	2240.188	2244.138	<S>
3009-2 	B:	2242.722	2244.222	to the virtual reality
3009-1 	A:	2244.138	2247.525	ya that's like in another twenty more years [lah]
3009-2 	B:	2244.222	2246.697	<Z>
3009-2 	B:	2246.697	2247.547	ya [lah]
3009-1 	A:	2247.525	2251.088	I'm saying about now ya okay then I ask you about now
3009-2 	B:	2247.547	2249.372	they never say never say now [what]
3009-2 	B:	2249.372	2251.222	<Z>
3009-1 	A:	2251.088	2256.601	<S>
3009-2 	B:	2251.222	2253.71	how I know teach them how to play video games (ppb)
3009-2 	B:	2253.71	2254.447	<S>
3009-2 	B:	2254.447	2257.972	we just let them relax [ah] just let them do nothing I don't mind
3009-1 	A:	2256.601	2259.751	I know I know [what] I know what games you are talking about maple right
3009-2 	B:	2257.972	2259.747	<S>
3009-2 	B:	2259.747	2261.127	no [lah] learn how to trade stock
3009-1 	A:	2259.751	2262.126	<S>
3009-2 	B:	2261.127	2262.884	<Z>
3009-1 	A:	2262.126	2263.638	(ppo) [eh] okay
3009-2 	B:	2262.884	2264.872	cause they got so much free time [what] they just need a computer
3009-1 	A:	2263.638	2264.101	<S>
3009-1 	A:	2264.101	2266.824374	(uh) that's true I don't think they can remember though
3009-2 	B:	2264.872	2266.379	<Z>
3009-2 	B:	2266.379	2267.579	ya that's the thing
3009-1 	A:	2266.824374	2268.563	<S>
3009-2 	B:	2267.579	2268.304	okay my turn
3009-2 	B:	2268.304	2276.203	<S>
3009-1 	A:	2268.563	2269.714326	(uh) is it
3009-1 	A:	2269.714326	2270.863	<S>
3009-1 	A:	2270.863	2271.626	[oh] that's a long one
3009-1 	A:	2271.626	2273.576	<S>
3009-1 	A:	2273.576	2274.951	why what did they say
3009-1 	A:	2274.951	2283.839	<S>
3009-2 	B:	2276.203	2280.331	think of your favorite Singlish phrase explain guess or make up it's origins
3009-2 	B:	2280.331	2287.508	<Z>
3009-1 	A:	2283.839	2286.501	okay [ah] let's just take the next card (ppl)
3009-1 	A:	2286.501	2291.726	<S>
3009-2 	B:	2287.508	2288.996	(uh) so boring (ppb)
3009-2 	B:	2288.996	2291.868	which are your favorite worst subject in secondary school
3009-1 	A:	2291.726	2294.864	[oh] shit (uh) geography hands down
3009-2 	B:	2291.868	2296.731	<Z>
3009-1 	A:	2294.864	2295.476	<S>
3009-1 	A:	2295.476	2296.276	like
3009-1 	A:	2296.276	2298.389	like I can I can do Chinese
3009-2 	B:	2296.731	2297.668	all so boring
3009-2 	B:	2297.668	2305.6	<Z>
3009-1 	A:	2298.389	2299.214	<S>
3009-1 	A:	2299.214	2301.877	I enjoy Chinese more than geography
3009-1 	A:	2301.877	2302.514	<S>
3009-1 	A:	2302.514	2303.139	I
3009-1 	A:	2303.139	2305.589	hate geography for some reason
3009-1 	A:	2305.589	2306.889	<S>
3009-2 	B:	2305.6	2307.8	why I feel geography was okay [leh] very simple
3009-1 	A:	2306.889	2308.614	I despise it
3009-2 	B:	2307.8	2325.517	<Z>
3009-1 	A:	2308.614	2309.439	<S>
3009-1 	A:	2309.439	2310.939	I really despise it I don't know why
3009-1 	A:	2310.939	2313.852	<S>
3009-1 	A:	2313.852	2315.064	ya so that's that
3009-1 	A:	2315.064	2317.577	<S>
3009-1 	A:	2317.577	2318.102	<Z>
3009-1 	A:	2318.102	2319.789	wait weren't you supposed to ask me something
3009-1 	A:	2319.789	2320.714	<S>
3009-1 	A:	2320.714	2325.614	okay never mind (um) if you want to escape the crowd the best place to go to is
3009-2 	B:	2325.517	2326.154	toilet
3009-1 	A:	2325.614	2332.202	<S>
3009-2 	B:	2326.154	2328.567	<S>
3009-2 	B:	2328.567	2330.989	[oh] the staircase cause nobody takes the staircase anymore
3009-2 	B:	2330.989	2337.927	<Z>
3009-1 	A:	2332.202	2333.342	no but okay
3009-1 	A:	2333.342	2334.092	<S>
3009-1 	A:	2334.092	2334.765	debate
3009-1 	A:	2334.765	2335.565	<S>
3009-1 	A:	2335.565	2338.002	toilet you can't even run away from that [leh]
3009-2 	B:	2337.927	2339.924	no [eh] they say get away from the crowd
3009-1 	A:	2338.002	2343.252	<S>
3009-2 	B:	2339.924	2342.074	go there wash face think a bit then come out again
3009-2 	B:	2342.074	2345.641	<Z>
3009-1 	A:	2343.252	2344.477	do you do you do that
3009-1 	A:	2344.477	2345.74	are you sure
3009-2 	B:	2345.641	2347.454	I do not do that
3009-1 	A:	2345.74	2349.577	<S>
3009-2 	B:	2347.454	2351.589	<Z>
3009-1 	A:	2349.577	2352.453	okay then why the staircase [oh] because nobody walks there
3009-2 	B:	2351.589	2353.688	ya just get away from the crowd [ah]
3009-1 	A:	2352.453	2353.428	<S>
3009-1 	A:	2353.428	2353.953	okay
3009-2 	B:	2353.688	2360.581	<Z>
3009-1 	A:	2353.953	2357.578	<S>
3009-1 	A:	2357.578	2361.303	I like how your your your your fats shake over here
3009-2 	B:	2360.581	2361.956	disgusting shake
3009-1 	A:	2361.303	2363.203	(ppl) it's damn funny
3009-2 	B:	2361.956	2363.256	<Z>
3009-1 	A:	2363.203	2367.628	<S>
3009-2 	B:	2363.256	2365.848	the best place to #chillax# in Singapore is
3009-2 	B:	2365.848	2366.959	<S>
3009-2 	B:	2366.959	2373.797	<Z>
3009-1 	A:	2367.628	2368.89	why
3009-1 	A:	2368.89	2371.953	that place is super chill especially when you go at night
3009-1 	A:	2371.953	2374.24	then you can see the skyline
3009-2 	B:	2373.797	2374.834	(uh) what else can you see
3009-1 	A:	2374.24	2374.903	<S>
3009-2 	B:	2374.834	2375.934	<S>
3009-1 	A:	2374.903	2376.903	the city lights
3009-2 	B:	2375.934	2377.397	[orh] then what did you do there
3009-1 	A:	2376.903	2378.149	<S>
3009-2 	B:	2377.397	2379.327	<S>
3009-1 	A:	2378.149	2378.955	sure
3009-1 	A:	2378.955	2379.442	<S>
3009-2 	B:	2379.327	2380.152	[orh] chill how
3009-1 	A:	2379.442	2380.655	you know like smoke
3009-2 	B:	2380.152	2395.319	<Z>
3009-1 	A:	2380.655	2381.53	<S>
3009-1 	A:	2381.53	2382.467	take a beer
3009-1 	A:	2382.467	2383.005	<S>
3009-1 	A:	2383.005	2386.33	that's what we did (ppl) what you mean disgusting okay
3009-1 	A:	2386.33	2386.905	<S>
3009-1 	A:	2386.905	2389.155	I don't think I don't think you wanna answer this question
3009-1 	A:	2389.155	2389.58	<S>
3009-1 	A:	2389.58	2391.637	okay I mean (uh) if you want do a turn
3009-1 	A:	2391.637	2394.975	the teacher who made the biggest difference in your life is
3009-1 	A:	2394.975	2396.95	<S>
3009-2 	B:	2395.319	2396.882	!wah! nobody
3009-2 	B:	2396.882	2416.939	<Z>
3009-1 	A:	2396.95	2397.925	life itself
3009-1 	A:	2397.925	2399.687	<S>
3009-1 	A:	2399.687	2400.812	give me another one cause
3009-1 	A:	2400.812	2402.925	that was a very very bad [one] okay
3009-1 	A:	2402.925	2405	what would you queue for Singapore
3009-1 	A:	2405	2407.575	I mean what would you queue for in Singapore
3009-1 	A:	2407.575	2408.337	<S>
3009-1 	A:	2408.337	2409.072	queue
3009-1 	A:	2409.072	2410.235	<S>
3009-1 	A:	2410.235	2411.035	ya queue
3009-1 	A:	2411.035	2415.272	<S>
3009-1 	A:	2415.272	2418.022	come on chop chop you say speed round you're you're not doing anything
3009-2 	B:	2416.939	2419.202	!wah! nothing (ppb) nothing
3009-1 	A:	2418.022	2418.675	[huh]
3009-1 	A:	2418.675	2420.95	no way you're not gonna queue for nothing
3009-2 	B:	2419.202	2422.852	<Z>
3009-1 	A:	2420.95	2421.425	<S>
3009-1 	A:	2421.425	2422.525	doesn't make sense [what]
3009-1 	A:	2422.525	2424.55	<S>
3009-2 	B:	2422.852	2427.488	free free shit I guess (ppb) free stuff [ah] free
3009-1 	A:	2424.55	2425.625	like [what] [lah]
3009-1 	A:	2425.625	2429.695	<S>
3009-2 	B:	2427.488	2428.451	free (ppb)
3009-2 	B:	2428.451	2429	<S>
3009-2 	B:	2429	2431.626	free shoes (ppo) free clothes I don't know
3009-1 	A:	2429.695	2433.882	no (ppo) the okay every time you queue for something what what what is it
3009-2 	B:	2431.626	2433.026	<Z>
3009-2 	B:	2433.026	2434.525	food [lah] (ppb)
3009-1 	A:	2433.882	2434.395	<S>
3009-1 	A:	2434.395	2436.04	no but like there's this
3009-2 	B:	2434.525	2442.241	<Z>
3009-1 	A:	2436.04	2440.59	(mm) ya that's true food ya food is food is just your thing I got I got nothing to say
3009-1 	A:	2440.59	2441.315	<S>
3009-1 	A:	2441.315	2442.553	okay your turn
3009-2 	B:	2442.241	2445.879	what's your usual coffee shop order #kopi# or #teh#
3009-1 	A:	2442.553	2447.058	<S>
3009-2 	B:	2445.879	2447.229	<Z>
3009-1 	A:	2447.058	2447.92	#Kopi#
3009-2 	B:	2447.229	2448.679	such a lame question
3009-1 	A:	2447.92	2448.495	<S>
3009-1 	A:	2448.495	2449.458	#Kopi# [ah]
3009-2 	B:	2448.679	2449.579	<Z>
3009-1 	A:	2449.458	2450.92	<S>
3009-2 	B:	2449.579	2450.604	I ask you a new question
3009-2 	B:	2450.604	2461.818	<S>
3009-1 	A:	2450.92	2451.57	okay
3009-1 	A:	2451.57	2457.473	<Z>
3009-1 	A:	2457.473	2457.873	ya
3009-1 	A:	2457.873	2458.735	<S>
3009-1 	A:	2458.735	2459.148	ya
3009-1 	A:	2459.148	2460.273	<S>
3009-1 	A:	2460.273	2460.848	question
3009-1 	A:	2460.848	2466.918	<S>
3009-2 	B:	2461.818	2465.218	where should visitors go in Singapore to get the se~ real sense of the country
3009-2 	B:	2465.218	2468.179	<Z>
3009-1 	A:	2466.918	2467.805	Orchard
3009-1 	A:	2467.805	2468.805	<S>
3009-2 	B:	2468.179	2469.242	really [meh]
3009-1 	A:	2468.805	2469.505	I feel like
3009-2 	B:	2469.242	2470.055	very modern [eh]
3009-1 	A:	2469.505	2470.505	<S>
3009-2 	B:	2470.055	2472.092	<Z>
3009-1 	A:	2470.505	2471.993	ya that's the point [what]
3009-1 	A:	2471.993	2475.268	<S>
3009-2 	B:	2472.092	2473.88	(ppo) but Singapore [har] you think
3009-2 	B:	2473.88	2474.405	<S>
3009-2 	B:	2474.405	2478.48	Singapore's capital is Orchard road not really capital [lah] but like
3009-1 	A:	2475.268	2476.048	people peo~
3009-1 	A:	2476.048	2478.61	<S>
3009-2 	B:	2478.48	2480.33	<Z>
3009-1 	A:	2478.61	2479.498	but that's like
3009-1 	A:	2479.498	2480.098	<S>
3009-1 	A:	2480.098	2480.923	where peo~
3009-2 	B:	2480.33	2481.63	Singapore in a nutshell
3009-1 	A:	2480.923	2481.613	<S>
3009-1 	A:	2481.613	2482.25	ya
3009-2 	B:	2481.63	2489.167	<Z>
3009-1 	A:	2482.25	2484.325	<S>
3009-1 	A:	2484.325	2485.138	because
3009-1 	A:	2485.138	2488.075	like #Lau-Pa-Sat# is like so !bleh!
3009-1 	A:	2488.075	2488.75	<S>
3009-1 	A:	2488.75	2490.408	the food is not even that nice
3009-2 	B:	2489.167	2491.243	Old-Airport-Road [ah] Old-Airport-Road is not bad
3009-1 	A:	2490.408	2491.445	<S>
3009-2 	B:	2491.243	2493.404	<Z>
3009-1 	A:	2491.445	2493.295	but they gonna have to go that far [eh]
3009-1 	A:	2493.295	2494.645	<S>
3009-2 	B:	2493.404	2495.829	ya to get real sense of the country
3009-1 	A:	2494.645	2497.283	but there but there's like nothing to do there [what]
3009-2 	B:	2495.829	2497.891	<Z>
3009-1 	A:	2497.283	2498.933	<S>
3009-2 	B:	2497.891	2502.548	that's all Singaporeans do eat eat complain sleep complain eat (ppo)
3009-1 	A:	2498.933	2500.031	ya eat [what]
3009-1 	A:	2500.031	2501.643	<S>
3009-1 	A:	2501.643	2503.456	but there's you can't even shop there
3009-2 	B:	2502.548	2503.848	<Z>
3009-1 	A:	2503.456	2504.368	<S>
3009-2 	B:	2503.848	2505.023	Old-Airport-Road
3009-1 	A:	2504.368	2505.106	ya
3009-2 	B:	2505.023	2508.757	can you can buy food (ppb) okay k k k
3009-1 	A:	2505.106	2505.631	<S>
3009-1 	A:	2505.631	2506.293	cannot
3009-1 	A:	2506.293	2506.741	<S>
3009-1 	A:	2506.741	2509.188	ya I mean as in like shop for clothes
3009-2 	B:	2508.757	2518.343	<Z>
3009-1 	A:	2509.188	2513.326	you don't want to argue with me then you just straight away give me another one okay whatever
3009-1 	A:	2513.326	2513.888	<S>
3009-1 	A:	2513.888	2515.846	what favorite hawker dish
3009-1 	A:	2515.846	2517.396	makes you drool
3009-1 	A:	2517.396	2519.908	<S>
3009-2 	B:	2518.343	2521.181	<mandarin>鱼片汤:Yu-Pian-Tang</mandarin> (ppo) ya
3009-1 	A:	2519.908	2521.021	really
3009-1 	A:	2521.021	2521.408	<S>
3009-2 	B:	2521.181	2521.981	<Z>
3009-1 	A:	2521.408	2522.686	no way
3009-2 	B:	2521.981	2523.975	really really I love <mandarin>鱼片汤:Yu-Pian-Tang</mandarin> really very nice
3009-1 	A:	2522.686	2524.411	<S>
3009-2 	B:	2523.975	2526.438	<Z>
3009-1 	A:	2524.411	2527.398	no you always eat chicken rice
3009-2 	B:	2526.438	2530.139	no that #Saba# the #Saba# <mandarin>鱼:Yu</mandarin> also not bad #Saba# fish ya that one quite not bad
3009-1 	A:	2527.398	2528.361	<S>
3009-1 	A:	2528.361	2530.908	[oh] #Saba# <mandarin>鱼:yu</mandarin> ya #Saba# <mandarin>鱼:yu</mandarin> is freaking nice
3009-2 	B:	2530.139	2534.202	<Z>
3009-1 	A:	2530.908	2532.246	<S>
3009-1 	A:	2532.246	2533.721	just freaking hit me
3009-1 	A:	2533.721	2539.801	<S>
3009-2 	B:	2534.202	2537.234	what's your most hated or liked acronym
3009-2 	B:	2537.234	2541.352	<S>
3009-1 	A:	2539.801	2541.051	what do you always say
3009-1 	A:	2541.051	2542.651	<S>
3009-2 	B:	2541.352	2543.427	I don't see acronyms next question
3009-1 	A:	2542.651	2543.426	yes you do
3009-1 	A:	2543.426	2546.988	<S>
3009-2 	B:	2543.427	2544.565	<S>
3009-2 	B:	2544.565	2546.19	how do you define success
3009-2 	B:	2546.19	2552.73	<S>
3009-1 	A:	2546.988	2547.976	define success
3009-1 	A:	2547.976	2548.763	<S>
3009-1 	A:	2548.763	2551.051	when you when you feel like you achieved something
3009-1 	A:	2551.051	2552.663	<S>
3009-1 	A:	2552.663	2553.228	what
3009-2 	B:	2552.73	2553.985	okay your turn
3009-1 	A:	2553.228	2553.966	<S>
3009-1 	A:	2553.966	2555.016	not wrong [meh]
3009-2 	B:	2553.985	2554.71	<S>
3009-2 	B:	2554.71	2557.31	no (ppo) just say you very very vague [ah]
3009-1 	A:	2555.016	2555.866	then
3009-1 	A:	2555.866	2557.691	<S>
3009-2 	B:	2557.31	2576.845	<S>
3009-1 	A:	2557.691	2558.939	ya [what] I mean if
3009-1 	A:	2558.939	2563.138	if I if if I were to take a small step and I actually like
3009-1 	A:	2563.138	2566.488	do something I feel like that I feel like I already like
3009-1 	A:	2566.488	2570.638	<S>
3009-1 	A:	2570.638	2576.813	what's the biggest similarity or difference between your generation and your parent's generation
3009-1 	A:	2576.813	2586.926	<S>
3009-2 	B:	2576.845	2580.997	we are too consumed in technology and we think we know everything cause we can just read it on our phone
3009-2 	B:	2580.997	2581.685	<S>
3009-2 	B:	2581.685	2585.035	but we have never thought that maybe what's put online is what the government wants us
3009-2 	B:	2585.035	2586.298	<S>
3009-2 	B:	2586.298	2587.548	[oh] but is conspiracy
3009-1 	A:	2586.926	2589.526	(uh) we cannot talk about controversy here so
3009-2 	B:	2587.548	2593.533	<S>
3009-1 	A:	2589.526	2592.551	(um) similarities there you haven't say that yet
3009-1 	A:	2592.551	2598.876	<S>
3009-2 	B:	2593.533	2594.745	I guess we're all the same [lah]
3009-2 	B:	2594.745	2595.52	<S>
3009-2 	B:	2595.52	2598.67	that's maybe instead of joking in #Hokkien# or #Cantonese# we joke in English
3009-2 	B:	2598.67	2599.853	<S>
3009-1 	A:	2598.876	2599.676	ya true
3009-1 	A:	2599.676	2603.026	<S>
3009-2 	B:	2599.853	2601.19	(ppo) this is immature
3009-2 	B:	2601.19	2606.213	<S>
3009-1 	A:	2603.026	2603.651	(ppo) okay
3009-1 	A:	2603.651	2605.726	<S>
3009-1 	A:	2605.726	2606.951	why what was that
3009-2 	B:	2606.213	2608.55	what's the most number of durians you've eaten at one go
3009-1 	A:	2606.951	2607.726	<S>
3009-1 	A:	2607.726	2609.851	oh-my-god zero I hate durians
3009-2 	B:	2608.55	2614.586	<S>
3009-1 	A:	2609.851	2612.126	<S>
3009-1 	A:	2612.126	2615.114	(ppl) you look like you hate all these questions
3009-2 	B:	2614.586	2618.551	(uh) what do you stinge or splurge on Kik-ki-K
3009-1 	A:	2615.114	2619.151	<S>
3009-2 	B:	2618.551	2623.538	<Z>
3009-1 	A:	2619.151	2620.089	no
3009-1 	A:	2620.089	2620.701	<S>
3009-1 	A:	2620.701	2621.764	by ya (ppl)
3009-1 	A:	2621.764	2622.626	<S>
3009-1 	A:	2622.626	2623.576	what's wrong with that
3009-2 	B:	2623.538	2624.513	I think [ah] (ppb)
3009-1 	A:	2623.576	2624.226	<S>
3009-1 	A:	2624.226	2627.289	wait (ppl) no I think I spend more on clothes no I spend more on food
3009-2 	B:	2624.513	2628.956	<S>
3009-1 	A:	2627.289	2627.764	<S>
3009-1 	A:	2627.764	2628.751	I eat #mala#
3009-1 	A:	2628.751	2629.839	<S>
3009-2 	B:	2628.956	2629.781	ya everyday
3009-2 	B:	2629.781	2631.411	<S>
3009-1 	A:	2629.839	2631.064	not everyday
3009-1 	A:	2631.064	2632.089	<S>
3009-2 	B:	2631.411	2632.148	three times a week
3009-1 	A:	2632.089	2632.989	no
3009-2 	B:	2632.148	2632.986	<S>
3009-2 	B:	2632.986	2634.136	four times a week
3009-1 	A:	2632.989	2633.664	<S>
3009-1 	A:	2633.664	2634.814	no
3009-2 	B:	2634.136	2635.561	<S>
3009-1 	A:	2634.814	2635.864	one
3009-2 	B:	2635.561	2636.711	two times a week
3009-1 	A:	2635.864	2636.514	<S>
3009-1 	A:	2636.514	2638.851	okay the most at most at most
3009-2 	B:	2636.711	2637.161	<S>
3009-2 	B:	2637.161	2639.481	two time no at most three time
3009-1 	A:	2638.851	2641.639	[oh] at most two times really <UNK/>
3009-2 	B:	2639.481	2642.431	no no three times that time you ate three times in a week
3009-1 	A:	2641.639	2642.401	<S>
3009-1 	A:	2642.401	2642.989	friend
3009-2 	B:	2642.431	2642.968	<S>
3009-2 	B:	2642.968	2644.088	that time with #Si-min#
3009-1 	A:	2642.989	2643.551	<S>
3009-1 	A:	2643.551	2645.051	that only happens once
3009-2 	B:	2644.088	2645.101	<S>
3009-1 	A:	2645.051	2646.614	<S>
3009-2 	B:	2645.101	2648.764	ya [lah] but you said at most two times what at most is three times no three times
3009-1 	A:	2646.614	2647.839	ya at most two times [what]
3009-1 	A:	2647.839	2648.626	<S>
3009-1 	A:	2648.626	2653.277	no at most two times okay like on a normal day basis I mean normal week basis
3009-2 	B:	2648.764	2652.351	<S>
3009-2 	B:	2652.351	2653.414	(ppo) twice a day [ah]
3009-1 	A:	2653.277	2656.352	ya [lah] no I mean twice (ppl) twice a week
3009-2 	B:	2653.414	2669.641	<S>
3009-1 	A:	2656.352	2660.077	give it give it give it to me you trigger me
3009-1 	A:	2660.077	2663.702	why is it the same question what do you always splurge on
3009-1 	A:	2663.702	2665.939	<S>
3009-1 	A:	2665.939	2668.552	ya you kind of did put it back so answer my question then
3009-1 	A:	2668.552	2669.402	<S>
3009-1 	A:	2669.402	2670.677	answer the question
3009-2 	B:	2669.641	2672.116	no it cannot be the same question (ppb)
3009-1 	A:	2670.677	2671.327	<S>
3009-1 	A:	2671.327	2672.639	no but I want to know
3009-2 	B:	2672.116	2674.191	<S>
3009-1 	A:	2672.639	2676.764	<S>
3009-2 	B:	2674.191	2676.214	clothes I think spend more money on clothes (ppb)
3009-2 	B:	2676.214	2680.177	<S>
3009-1 	A:	2676.764	2679.714	Singapore should become the next hub for
3009-1 	A:	2679.714	2685.502	<S>
3009-2 	B:	2680.177	2684.172	technology (ppb) and start [eh] you know start up is expensive technology
3009-2 	B:	2684.172	2692.172	<S>
3009-1 	A:	2685.502	2689.502	so so boring let me ask you another one what do you always complain about [ah]
3009-1 	A:	2689.502	2690.477	<S>
3009-1 	A:	2690.477	2692.939	[orh] this is the thing this is your question man
3009-2 	B:	2692.172	2694.059	I don't know that I should be asking you that
3009-1 	A:	2692.939	2694.264	<S>
3009-2 	B:	2694.059	2694.877	<S>
3009-1 	A:	2694.264	2694.814	why
3009-1 	A:	2694.814	2696.089	<S>
3009-2 	B:	2694.877	2696.077	it's what do I always complain about
3009-2 	B:	2696.077	2698.877	<S>
3009-1 	A:	2696.089	2698.002	what do you always complain about everything [ah]
3009-1 	A:	2698.002	2698.664	<S>
3009-1 	A:	2698.664	2699.427	everything [ah]
3009-2 	B:	2698.877	2700.202	<Z>
3009-1 	A:	2699.427	2700.364	<S>
3009-2 	B:	2700.202	2708.382	<S>
3009-1 	A:	2700.364	2703.214	why you always so annoying why the plastic so long
3009-1 	A:	2703.214	2706.264	why you always wanna go here why you always come and find me
3009-1 	A:	2706.264	2707.802	why you always don't want come with me
3009-1 	A:	2707.802	2708.414	<S>
3009-2 	B:	2708.382	2709.457	okay next question
3009-1 	A:	2708.414	2712.502	then I very confused (ppl) then you haven't tell me you haven't say yet [what] what's yours
3009-2 	B:	2709.457	2711.097	<S>
3009-2 	B:	2711.097	2712.872	ya [lah] you know already [what]
3009-1 	A:	2712.502	2713.702	<S>
3009-2 	B:	2712.872	2715.972	<S>
3009-1 	A:	2713.702	2714.952	complain that I very annoying [ah]
3009-1 	A:	2714.952	2716.815	<S>
3009-2 	B:	2715.972	2717.757	excuse me (ppb)
3009-1 	A:	2716.815	2719.84	what's the most busybody thing you've ever done
3009-2 	B:	2717.757	2720.507	<S>
3009-1 	A:	2719.84	2721.765	<S>
3009-2 	B:	2720.507	2722.647	nothing I'm not really a busybody I don't really care
3009-1 	A:	2721.765	2723.265	yes you are a huge busybody
3009-2 	B:	2722.647	2723.172	<S>
3009-2 	B:	2723.172	2725.61	no I only like drama but I'm not a busybody
3009-1 	A:	2723.265	2724.065	<S>
3009-1 	A:	2724.065	2726.802	you are like you you you tell me what this girl say
3009-2 	B:	2725.61	2727.887	<S>
3009-1 	A:	2726.802	2727.377	<S>
3009-1 	A:	2727.377	2728.09	tell me
3009-2 	B:	2727.887	2730.687	ya [lah] I mean this is curious what busybody is like
3009-1 	A:	2728.09	2729.202	<S>
3009-1 	A:	2729.202	2732.965	force me (ppl) you force me to tell you things okay
3009-2 	B:	2730.687	2731.437	<S>
3009-2 	B:	2731.437	2735.097	(ppo) busybodying is like going into other people's problems (ppo) I don't really do that
3009-1 	A:	2732.965	2734.44	<S>
3009-1 	A:	2734.44	2738.965	ya but you going to my problem [what] (ppl) I mean it's kind of my problem okay [what]
3009-2 	B:	2735.097	2735.772	<S>
3009-2 	B:	2735.772	2739.547	it's not your problem okay anyway oh-my-god (ppb)
3009-1 	A:	2738.965	2739.729	<S>
3009-2 	B:	2739.547	2740.989	<S>
3009-1 	A:	2739.729	2741.761	what why did you skip that what was that
3009-2 	B:	2740.989	2742.702	Singapore will win the World-Cup when
3009-1 	A:	2741.761	2742.866	<S>
3009-2 	B:	2742.702	2744.527	<Z>
3009-1 	A:	2742.866	2744.966	<Z>
3009-2 	B:	2744.527	2748.839	what's the most interesting conversation you've ever had with the taxi driver (ppo)
3009-1 	A:	2744.966	2751.554	<S>
3009-2 	B:	2748.839	2749.702	<S>
3009-2 	B:	2749.702	2753.84	<Z>
3009-1 	A:	2751.554	2753.836	actually I don't remember [oh] it was probably about you
3009-1 	A:	2753.836	2755.264	<S>
3009-2 	B:	2753.84	2754.84	shag
3009-2 	B:	2754.84	2755.552	<Z>
3009-1 	A:	2755.264	2756.136	why
3009-2 	B:	2755.552	2757.064	(ppo) you always talk about me one
3009-1 	A:	2756.136	2757.211	<S>
3009-2 	B:	2757.064	2793.729	<Z>
3009-1 	A:	2757.211	2765.072	no he was like [oh] your boyfriend looks very buff then I'm like [oh] ya he works out every like every time that he can like he goes to the gym every day
3009-1 	A:	2765.072	2772.588	then he was like [orh] [orh] he army already or not then I'm like ya he's doing commando then he was like no wonder that kind of body confirm commando [one] [lah] then I'm like [orh]
3009-1 	A:	2772.588	2777.3	<S>
3009-1 	A:	2777.3	2780.25	stop putting it back in the same pile oh-my-god
3009-1 	A:	2780.25	2781.625	<S>
3009-1 	A:	2781.625	2784.263	!aha! okay now this is stupid okay (uh)
3009-1 	A:	2784.263	2785.188	<S>
